Dimension,Measure,Function,Col_Dimension,Col_Measure,Col_Function,Rows,Min,Max,Distinct,Null,Deviation,Neuron,Node,Recommendation_Type,Class,U_Matrix,Weight 1,Weight 2,Weight 3,Weight 4,Weight 5,Weight 6,Weight 7,Weight 8,Weight 9
G,3P%,sum,1,6,0,83.0,0.0,0.042742789948493,81.0,2.0,0.5995355450931169,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
G,3P%,mean,1,6,2,83.0,0.0,0.0203547911520182,82.0,2.0,0.7221120013904461,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
GS,FG,sum,2,9,0,80.0,0.0009936274088299,0.0667832268050101,80.0,0.0,0.3292843730402753,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,3PA,sum,2,7,0,80.0,1.576789656259855e-05,0.0906969410280668,79.0,0.0,0.6653842158587436,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,3PA,mean,2,7,2,80.0,8.720823883550248e-05,0.0303193977018096,79.0,0.0,0.624641811818855,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,3P%,sum,2,6,0,80.0,0.0,0.2134628458038084,79.0,1.0,0.5646624409045115,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,3P%,mean,2,6,2,80.0,0.0,0.0161796613701707,78.0,1.0,0.5571546714667704,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,3PAr,mean,2,8,2,80.0,0.0001949955579946,0.0259831581027885,79.0,0.0,0.6834652631684657,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,3PAr,sum,2,8,0,80.0,2.1873940481007958e-05,0.2964301729134994,79.0,0.0,0.691041524669963,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
GS,FG,mean,2,9,2,80.0,0.0019203094573483,0.0269644597645922,80.0,0.0,0.3809603052059659,7,"(0, 6)",nan,0,0.044313820804142236,1.9999801332429257,7.2649457240257265,1.1946880921679615,80.0000596002712,0.00028214617650138,0.07969659806447255,78.97830490560202,0.3319298662686041,0.581072760274805
MP,2P,sum,3,2,0,556.0,0.0,0.0121568769903253,291.0,6.0,0.1422169136274923,77,"(8, 4)",nan,0,0.7212381911001262,2.9999999999977707,9.293361745491424,0.44294203526310205,555.9999999996016,9.636619709675059e-15,0.007391349615854891,289.19657043164256,5.849233150585507,0.19366952942262697
MP,DRB,sum,3,24,0,556.0,0.0,0.0099238093107036,293.0,5.0,0.2022449085759722,77,"(8, 4)",nan,0,0.7212381911001262,2.9999999999977707,9.293361745491424,0.44294203526310205,555.9999999996016,9.636619709675059e-15,0.007391349615854891,289.19657043164256,5.849233150585507,0.19366952942262697
MP,2P%,sum,3,3,0,556.0,0.0,0.0065124319109163,290.0,6.0,0.1956689274536177,77,"(8, 4)",nan,0,0.7212381911001262,2.9999999999977707,9.293361745491424,0.44294203526310205,555.9999999996016,9.636619709675059e-15,0.007391349615854891,289.19657043164256,5.849233150585507,0.19366952942262697
MP,FG%,sum,3,10,0,556.0,0.0,0.0062187933738305,287.0,4.0,0.1752005067722752,77,"(8, 4)",nan,0,0.7212381911001262,2.9999999999977707,9.293361745491424,0.44294203526310205,555.9999999996016,9.636619709675059e-15,0.007391349615854891,289.19657043164256,5.849233150585507,0.19366952942262697
MP,AST%,mean,3,1,2,556.0,0.0,0.0066766279985873,284.0,4.0,0.2878004601093441,77,"(8, 4)",nan,0,0.7212381911001262,2.9999999999977707,9.293361745491424,0.44294203526310205,555.9999999996016,9.636619709675059e-15,0.007391349615854891,289.19657043164256,5.849233150585507,0.19366952942262697
MP,FT%,mean,3,13,2,556.0,0.0,0.0025272479449262,289.0,12.0,0.1995754417808929,77,"(8, 4)",nan,0,0.7212381911001262,2.9999999999977707,9.293361745491424,0.44294203526310205,555.9999999996016,9.636619709675059e-15,0.007391349615854891,289.19657043164256,5.849233150585507,0.19366952942262697
MP,FTr,count,3,15,1,556.0,0.0015408320493066,0.0061633281972265,4.0,0.0,0.2011810691591535,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,STL%,count,3,21,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,STL,count,3,20,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,ORB%,count,3,27,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,DRB,count,3,24,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,BLK%,count,3,23,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,TRB%,count,3,19,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,TRB,count,3,18,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,PTS,count,3,17,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,BLK,count,3,22,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,DRB%,count,3,25,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,TS%,count,3,16,1,556.0,0.0015408320493066,0.0061633281972265,4.0,0.0,0.2011810691591535,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,FTA,count,3,14,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
MP,ORB,count,3,26,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,20,"(2, 1)",nan,0,0.40399693763857936,2.999999999999999,20.428798575426153,1.0000003513114575,555.9999999999998,0.0015363479589148837,0.006145453908683354,4.0002695419521235,0.0001067006128925062,0.2016481369815644
Age,3P%,count,0,6,1,20.0,0.0070175438596491,0.1350877192982456,16.0,0.0,0.1308203933295685,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,3PAr,count,0,8,1,20.0,0.0061633281972265,0.1309707241910631,15.0,0.0,0.0149629169927507,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,AST,count,0,0,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,3P,count,0,5,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,2P%,count,0,3,1,20.0,0.0061823802163833,0.1282843894899536,15.0,0.0,0.0173406918003501,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,AST%,count,0,1,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,2PA,count,0,4,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,2P,count,0,2,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,3PA,count,0,7,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,75,"(8, 2)",nan,0,0.2253860691845074,3.235669800559646e-16,4.084550123118597,1.0000019389175112,20.000000000000036,0.006201024377543803,0.13174041518549456,15.057994893752074,3.877191290198843e-16,0.021799204001512945
Age,PTS,sum,0,17,0,20.0,0.003681747717747,0.1101222943101567,20.0,0.0,0.0392930186775702,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,PTS,mean,0,17,2,20.0,0.0201372608463266,0.0798130323894612,20.0,0.0,0.0892975950541515,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,FTr,mean,0,15,2,20.0,0.0323777569685261,0.0663403102371623,20.0,0.0,0.0854446425528995,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,STL%,mean,0,21,2,20.0,0.0360243987053002,0.0767476320243352,20.0,0.0,0.0312582122956042,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,STL,sum,0,20,0,20.0,0.0034987570205321,0.1109474265721388,20.0,0.0,0.0050370179002663,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,STL,mean,0,20,2,20.0,0.0190433201295813,0.0700880090483465,20.0,0.0,0.1192507744680116,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,TS%,sum,0,16,0,20.0,0.0065412620250504,0.1294365926968088,20.0,0.0,0.0722646393407836,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,TS%,mean,0,16,2,20.0,0.0444436596210297,0.0536288932156693,20.0,0.0,0.0169516937492833,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,FTr,sum,0,15,0,20.0,0.0058188056379821,0.1436503152818991,20.0,0.0,0.1265799564935388,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,STL%,sum,0,21,0,20.0,0.0051030051030051,0.1491211491211491,20.0,0.0,0.0008926955825849,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,TRB,mean,0,18,2,20.0,0.0202050172571387,0.078097566703261,20.0,0.0,0.0645594688517513,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,BLK,sum,0,22,0,20.0,0.0052039488788551,0.106604423356547,20.0,0.0,0.0521043000094845,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,TRB%,sum,0,19,0,20.0,0.0074044585987261,0.1312420382165605,20.0,0.0,0.0508983521261403,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,BLK,mean,0,22,2,20.0,0.0232286310057416,0.0782438097035509,20.0,0.0,0.0970537224866588,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,TRB,sum,0,18,0,20.0,0.0037542747727785,0.1077451775546209,20.0,0.0,0.0347632756157468,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
Age,TRB%,mean,0,19,2,20.0,0.0411417216553473,0.0631327465150571,20.0,0.0,0.0110889173030241,14,"(1, 4)",nan,0,0.0712741386640776,7.161851912866226e-15,18.08336491665932,0.9759691866860255,20.00000000000045,0.01647887264318512,0.10326036444845879,19.999841599151715,5.344190549219751e-15,0.05456065312834259
G,FGA,mean,1,11,2,83.0,5.654792925532405e-05,0.0372085374500032,83.0,0.0,0.3286196630606079,26,"(2, 7)",nan,0,0.28853673646255623,1.0001208480604642,10.650487341665192,1.2066272292538052,82.99963745595596,0.0006031004725946964,0.046736333425952896,82.5253380457957,0.2093379449639948,0.2787337085675083
G,FG,mean,1,9,2,83.0,2.126713839179094e-05,0.0352183811768058,82.0,0.0,0.3118606841505157,26,"(2, 7)",nan,0,0.28853673646255623,1.0001208480604642,10.650487341665192,1.2066272292538052,82.99963745595596,0.0006031004725946964,0.046736333425952896,82.5253380457957,0.2093379449639948,0.2787337085675083
G,FG%,sum,1,10,0,83.0,0.0012004975034699,0.0454458604466715,82.0,0.0,0.2514293214461082,26,"(2, 7)",nan,0,0.28853673646255623,1.0001208480604642,10.650487341665192,1.2066272292538052,82.99963745595596,0.0006031004725946964,0.046736333425952896,82.5253380457957,0.2093379449639948,0.2787337085675083
G,FG%,mean,1,10,2,83.0,0.0023801649656793,0.015086290853535,83.0,0.0,0.333644623905345,26,"(2, 7)",nan,0,0.28853673646255623,1.0001208480604642,10.650487341665192,1.2066272292538052,82.99963745595596,0.0006031004725946964,0.046736333425952896,82.5253380457957,0.2093379449639948,0.2787337085675083
G,FT,mean,1,12,2,83.0,0.0,0.0369153799147456,82.0,1.0,0.2686447899973666,26,"(2, 7)",nan,0,0.28853673646255623,1.0001208480604642,10.650487341665192,1.2066272292538052,82.99963745595596,0.0006031004725946964,0.046736333425952896,82.5253380457957,0.2093379449639948,0.2787337085675083
G,FGA,sum,1,11,0,83.0,2.5618472626662e-05,0.0867569575501908,83.0,0.0,0.2292845993004504,26,"(2, 7)",nan,0,0.28853673646255623,1.0001208480604642,10.650487341665192,1.2066272292538052,82.99963745595596,0.0006031004725946964,0.046736333425952896,82.5253380457957,0.2093379449639948,0.2787337085675083
GS,FTA,count,2,14,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,55,"(6, 0)",nan,0,0.022699368000968924,1.3079617648365165,12.886444002611384,1.0000000000000004,82.07611470549045,0.0015470393185932564,0.11174080395820835,16.99998475878599,4.620157306917477e-06,0.30469756686436816
GS,FT,count,2,12,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,55,"(6, 0)",nan,0,0.022699368000968924,1.3079617648365165,12.886444002611384,1.0000000000000004,82.07611470549045,0.0015470393185932564,0.11174080395820835,16.99998475878599,4.620157306917477e-06,0.30469756686436816
GS,FT%,count,2,13,1,80.0,0.0015974440894568,0.2507987220447284,17.0,0.0,0.3130959369649256,55,"(6, 0)",nan,0,0.022699368000968924,1.3079617648365165,12.886444002611384,1.0000000000000004,82.07611470549045,0.0015470393185932564,0.11174080395820835,16.99998475878599,4.620157306917477e-06,0.30469756686436816
GS,FTr,count,2,15,1,80.0,0.0015408320493066,0.2727272727272727,17.0,0.0,0.3135187223880573,55,"(6, 0)",nan,0,0.022699368000968924,1.3079617648365165,12.886444002611384,1.0000000000000004,82.07611470549045,0.0015470393185932564,0.11174080395820835,16.99998475878599,4.620157306917477e-06,0.30469756686436816
G,FT%,count,1,13,1,83.0,0.0015974440894568,0.0431309904153354,17.0,0.0,0.2810944957759855,55,"(6, 0)",nan,0,0.022699368000968924,1.3079617648365165,12.886444002611384,1.0000000000000004,82.07611470549045,0.0015470393185932564,0.11174080395820835,16.99998475878599,4.620157306917477e-06,0.30469756686436816
